CustomerID,Recency,Frequency,Monetary,Cluster
15130,170,1,330.11,1
15132,19,5,977.9300000000001,0
15133,128,3,982.42,0
15134,15,8,1387.99,0
15135,240,1,139.05,1
15136,3,4,1286.7,0
15139,240,2,178.95999999999998,1
15140,53,7,2354.25,0
15142,47,1,498.74,0
15143,226,1,259.45,1
15144,9,17,6580.44,3
15145,5,4,1194.73,0
15146,165,2,1327.16,1
15147,241,1,623.5,1
15148,11,1,301.29,0
15149,134,1,520.8,0
15150,18,10,5314.47,0
15152,10,13,4745.69,0
15153,32,1,329.25,0
15154,76,1,296.42,0
15156,2,3,961.49,0
15157,4,3,1936.07,0
15158,46,1,401.40000000000003,0
15159,2,30,18641.01,3
15160,358,1,158.16,1
15163,19,2,304.46999999999997,0
15164,69,3,843.05,0
15165,374,1,487.75,1
15167,321,1,163.0,1
15168,26,1,106.56,0
15171,332,1,1289.5,1
15172,9,5,1624.05,0
15174,323,1,135.75,1
15175,72,1,224.14,0
15178,261,1,40.5,1
15179,19,5,2206.95,0
15180,368,1,87.5,1
15181,67,3,689.48,0
15182,155,2,622.85,1
15184,30,2,406.76,0
15185,71,1,310.62,0
15186,15,2,411.40999999999997,0
15187,2,16,4777.18,3
15189,2,41,16225.39,3
15192,120,3,1044.32,0
15193,61,1,499.32,0
15194,4,15,7616.53,3
15195,3,1,3861.0,0
15197,11,3,1079.61,0
15198,93,2,193.64,0
15199,60,4,1268.7,0
15201,88,5,1236.54,0
15203,26,6,1827.8,0
15204,358,1,316.58,1
15205,86,2,653.24,0
15206,11,4,420.3,0
15208,2,5,870.12,0
15210,226,1,331.18,1
15211,61,2,894.41,0
15212,242,1,101.8,1
15213,319,2,328.34999999999997,1
15214,2,8,1661.44,0
15215,47,3,734.9399999999999,0
15216,88,1,96.6,0
15218,11,11,5756.89,0
15219,177,1,305.75,1
15220,52,6,1778.96,0
15221,367,1,403.25,1
15222,319,1,585.0,1
15223,226,2,755.75,1
15224,359,2,322.08,1
15225,235,1,409.4,1
15226,311,1,154.41,1
15227,37,5,1219.4,0
15228,67,4,3386.71,0
15230,240,2,429.6,1
15232,114,2,612.06,0
15234,277,1,197.0,1
15235,218,12,2247.51,1
15236,299,1,321.05,1
15237,2,4,1412.32,0
15238,30,3,1071.99,0
15239,11,2,780.59,0
15240,45,5,1706.57,0
15241,67,8,1756.44,0
15243,75,1,316.68,0
15244,66,2,631.5699999999999,0
15245,135,3,2515.84,0
15246,239,2,514.15,1
15247,123,1,356.0,0
15249,32,13,6688.46,3
15251,10,11,10484.99,0
15252,37,2,740.78,0
15253,17,5,918.1999999999999,0
15254,128,1,300.36,0
15255,67,1,890.85,0
15256,149,1,98.45,1
15257,284,1,317.15,1
15258,169,2,623.16,1
15260,101,7,1810.77,0
15261,136,1,254.82,0
15262,324,1,178.95,1
15263,107,1,156.51,0
15264,65,1,393.74,0
15265,152,2,1506.1200000000001,1
15266,339,1,119.3,1
15267,23,5,1717.36,0
15269,24,1,408.8,0
15270,16,7,2379.49,0
15271,8,15,2507.07,3
15272,58,2,721.94,0
15274,5,2,716.5699999999999,0
15275,38,1,615.14,0
15276,67,1,135.31,0
15277,47,1,255.9,0
15279,355,1,290.51,1
15280,173,1,113.12,1
15281,59,9,2332.15,0
15286,50,1,240.55,0
15287,23,2,486.69,0
15288,44,5,2306.52,0
15289,30,3,939.78,0
15290,5,18,7943.22,3
15291,26,15,4668.3,3
15292,202,1,180.94,1
15296,51,6,3672.86,0
15297,11,3,641.94,0
15298,3,12,4799.9,0
15299,68,7,4507.01,0
15300,65,1,496.44,0
15301,51,12,5070.35,0
15303,291,1,574.02,1
15304,61,8,694.4,0
15306,65,3,1174.35,0
15307,96,1,205.3,0
15308,275,1,310.46999999999997,1
15311,1,91,60767.9,2
15312,76,4,924.85,0
15313,111,1,52.0,0
15314,200,1,327.96999999999997,1
15315,65,2,570.5,0
15316,327,1,165.0,1
15318,4,1,312.62,0
15319,284,1,204.5,1
15320,45,1,267.13,0
15321,71,3,2748.31,0
15322,86,1,679.68,0
15325,104,1,162.29,0
15326,334,1,311.71,1
15327,53,1,208.75,0
15329,40,3,1049.7,0
15330,33,2,714.9599999999999,0
15332,367,4,1661.06,1
15333,209,1,1028.56,1
15334,157,3,351.67,1
15335,54,1,173.97,0
15339,67,2,574.07,0
15341,81,1,2020.52,0
15342,130,1,406.09,0
15343,88,1,364.5,0
15344,1,3,563.94,0
15345,46,1,393.54,0
15346,333,1,252.42,1
15347,367,1,201.6,1
15348,73,1,158.04,0
15349,159,2,473.81,1
15350,374,1,115.64999999999999,1
15351,13,7,1960.11,0
15353,255,2,777.02,1
15355,30,2,277.05,0
15356,32,10,2766.5,0
15358,5,22,8347.2,3
15360,40,1,427.93,0
15361,362,1,418.92,1
15363,373,1,326.0,1
15364,96,2,913.19,0
15365,26,7,2314.32,0
15366,76,2,602.51,0
15367,58,4,1877.59,0
15368,22,1,446.94,0
15370,41,7,2386.05,0
15372,138,1,2007.4,0
15373,9,12,2415.91,0
15374,129,1,168.0,0
15376,41,3,1233.36,0
15379,170,7,3703.29,1
15380,9,5,1690.26,0
15381,214,2,596.85,1
15382,15,6,5955.71,0
15384,170,2,642.41,1
15385,41,1,316.88,0
15386,187,1,394.14,1
15388,271,1,140.54,1
15389,173,1,500.0,1
15392,5,4,1535.53,0
15393,17,2,231.86,0
15394,10,4,2183.54,0
15395,326,1,107.45,1
15396,113,1,288.18,0
15397,290,1,94.0,1
15398,17,2,1345.53,0
15399,2,3,815.77,0
15400,93,5,716.2,0
15402,149,2,626.77,1
15405,190,1,349.1,1
15406,32,2,510.71,0
15407,34,4,1056.44,0
15408,265,1,267.18,1
15410,85,8,3450.84,0
15411,27,4,1358.88,0
15412,172,1,190.53,1
15414,10,3,774.9,0
15415,314,1,572.81,1
15416,65,4,3984.32,0
15417,86,1,508.8,0
15419,25,1,135.86,0
15421,59,4,950.36,0
15422,324,2,97.7,1
15423,39,1,43.5,0
15424,255,2,383.34,1
15426,20,5,1447.39,0
15427,34,3,1483.14,0
15428,16,1,93.78,0
15429,27,2,397.35,0
15432,24,1,171.19,0
15433,214,2,533.3,1
15434,9,5,1041.48,0
15435,23,1,149.29,0
15436,13,3,1122.53,0
15437,263,1,200.16,1
15438,132,1,156.57999999999998,0
15440,55,3,383.68,0
15442,249,1,594.0,1
15443,2,7,3236.91,0
15444,10,2,1418.26,0
15445,265,1,113.5,1
15447,331,1,155.17,1
15448,313,1,494.64,1
15449,27,3,974.52,0
15450,31,1,429.84,0
15452,30,3,538.73,0
15453,2,7,1388.37,0
15454,363,1,179.1,1
15456,284,3,447.21999999999997,1
15457,263,1,237.07,1
15458,26,1,161.64,0
15460,355,1,216.76,1
15462,95,3,234.6,0
15463,30,1,126.14,0
15464,339,1,1048.85,1
15465,20,18,7354.62,3
15466,86,1,334.53,0
15467,10,3,524.88,0
15468,52,2,467.51,0
15469,51,2,538.55,0
15471,3,1,469.48,0
15472,114,1,371.56,0
15473,15,7,1771.2,0
15475,78,1,454.11,0
15478,41,2,1441.42,0
15480,117,1,905.5,0
15482,16,12,11054.96,3
15483,162,4,233.81,1
15484,2,4,3594.31,0
15485,31,3,2575.0,0
15488,93,1,91.32,0
15489,23,3,1134.28,0
15491,96,6,3100.09,0
15492,29,2,659.46,0
15493,33,5,2001.8,0
15494,22,2,1299.23,0
15497,18,2,1262.2,0
15498,3,27,13316.4,3
15500,9,4,1131.56,0
15502,16,12,10384.93,3
15503,363,1,147.09,1
15504,82,1,52.83,0
15505,53,5,3610.96,0
15506,23,3,979.26,0
15507,172,1,492.36,1
15508,190,6,1000.27,1
15510,331,1,250.0,1
15511,12,5,909.23,0
15512,156,2,121.0,1
15513,34,19,14758.22,3
15514,13,11,4139.46,0
15516,45,3,62.43,0
15517,234,1,267.03,1
15518,65,8,1942.45,0
15520,2,1,343.5,0
15521,41,8,3000.2,0
15522,33,2,398.84,0
15523,85,1,412.01,0
15524,25,1,440.0,0
15525,3,3,825.92,0
15526,34,2,148.44,0
15527,19,8,2429.78,0
15528,255,1,229.33,1
15529,23,11,3995.23,0
15530,22,4,1502.35,0
15531,9,2,2007.44,0
15532,26,4,1580.93,0
15533,20,3,807.57,0
15535,174,4,536.4,1
15537,164,1,110.92,1
15539,8,1,538.46,0
15540,12,1,213.3,0
15541,115,1,85.13,0
15543,289,1,127.86,1
15544,10,9,3546.71,0
15545,55,2,292.72,0
15547,8,14,4954.84,3
15549,78,3,1693.26,0
15550,5,4,575.63,0
15551,37,1,436.06,0
15552,218,1,90.12,1
15553,61,1,437.23,0
15554,278,1,217.2,1
15555,13,16,4805.17,3
15556,25,1,279.77,0
15557,29,1,473.65,0
15561,12,4,800.59,0
15562,352,1,134.55,1
15563,23,4,1400.44,0
15565,51,2,173.16,0
15567,19,1,186.01,0
15568,3,3,758.29,0
15569,104,5,1375.71,0
15570,8,12,4165.5199999999995,0
15571,12,4,650.4300000000001,0
15572,5,7,2552.86,0
15573,32,2,607.45,0
15574,178,4,702.25,1
15576,38,1,940.67,0
15577,152,3,258.88,1
15578,163,1,127.1,1
15579,69,2,348.6,0
15581,121,13,3679.9700000000003,0
15582,25,3,682.91,0
15584,24,4,725.11,0
15585,177,1,455.3,1
15587,51,4,913.68,0
15589,256,3,478.53,1
15592,47,1,388.58,0
15593,71,1,199.8,0
15594,16,5,1771.78,0
15596,101,5,1406.59,0
15597,36,1,324.57,0
15598,54,1,240.68,0
15599,27,2,761.74,0
15601,12,14,6776.56,3
15602,9,9,1297.87,0
15603,79,1,48.480000000000004,0
15604,53,1,216.39,0
15605,37,5,1198.23,0
15606,62,9,2920.16,0
15607,337,1,104.75999999999999,1
15608,29,4,1093.68,0
15609,185,1,298.48,1
15610,52,1,112.46000000000001,0
15611,10,13,1591.45,0
15612,37,2,195.15,0
15615,11,23,10399.74,3
15618,33,4,776.851,0
15619,11,1,336.4,0
15620,57,3,1553.18,0
15621,5,4,1293.03,0
15622,44,9,3709.56,0
15623,142,1,301.03000000000003,0
15624,117,4,588.13,0
15625,104,4,1534.26,0
15626,75,2,675.8,0
15628,5,9,2870.24,0
15630,46,2,1186.35,0
15632,16,8,3285.31,0
15634,18,1,243.55,0
15636,90,2,724.76,0
15637,53,1,223.36,0
15639,135,1,425.32,0
15640,5,15,12515.66,3
15641,106,4,1887.2,0
15643,192,3,664.0,1
15644,167,4,813.0,1
15645,19,1,612.01,0
15646,158,3,447.64,1
15648,205,2,657.35,1
15649,337,2,816.0,1
15651,37,3,646.3000000000001,0
15652,92,1,337.74,0
15653,93,2,877.44,0
15654,10,2,922.53,0
15655,244,1,560.67,1
15656,46,4,748.5,0
15657,23,1,30.0,0
15658,191,5,1024.1,1
15659,44,1,306.45,0
15660,26,9,1600.86,0
15661,318,2,309.8,1
15663,107,1,138.14,0
15664,51,1,386.43,0
15665,169,2,2242.0099999999998,1
15667,40,1,301.32,0
15668,218,1,76.32,1
15669,41,4,684.34,0
15670,297,1,173.05,1
15671,19,7,2657.13,0
15673,89,4,2881.02,0
15674,74,5,2446.6,0
15675,82,3,323.69,0
15676,19,3,3435.7599999999998,0
15677,50,1,657.23,0
15678,53,1,352.7,0
15679,25,4,781.28,0
15680,10,3,1333.68,0
15681,26,5,1426.16,0
15683,118,1,193.75,0
15687,9,9,2993.1,0
15689,120,2,254.1,0
15690,5,2,239.76,0
15691,253,1,136.8,1
15692,29,1,191.04,0
15694,1,14,6479.4,3
15695,267,2,409.98,1
15696,34,8,2736.46,0
15699,18,1,309.65,0
15700,173,2,696.68,1
15701,3,4,1542.14,0
15703,265,1,211.5,1
15704,141,4,2293.62,0
15705,202,1,143.1,1
15706,64,4,1060.56,0
15707,36,4,945.58,0
15708,41,7,3364.2400000000002,0
15709,284,1,133.25,1
15712,10,5,1072.36,0
15713,144,2,356.7,0
15714,12,2,330.88,0
15716,146,4,1118.81,0
15717,235,1,150.3,1
15719,33,13,5045.61,0
15720,25,1,598.73,0
15721,12,1,507.08,0
15722,36,5,2222.56,0
15723,365,1,203.1,1
15724,202,2,218.25,1
15725,16,1,415.25,0
15727,17,7,5178.96,0
15729,213,1,85.0,1
15730,66,3,1120.88,0
15732,213,2,294.12,1
15733,283,1,162.3,1
15734,115,2,1339.45,0
15737,15,8,1205.12,0
15738,19,16,4812.42,3
15739,67,1,449.12,0
15740,50,1,154.88,0
15743,17,4,784.46,0
15744,78,1,34.8,0
15745,20,4,1094.59,0
15746,135,1,196.88,0
15747,13,3,974.04,0
15748,41,1,149.31,0
15749,236,3,44534.3,3
15750,3,8,2465.48,0
15752,40,7,2637.38,0
15753,305,1,79.2,1
15754,52,3,458.57,0
15755,11,6,2364.25,0
15756,62,4,532.96,0
15757,66,2,714.42,0
15758,25,1,205.25,0
15759,219,3,253.04,1
15762,66,2,583.75,0
15763,32,2,1086.92,0
15764,89,6,3279.97,0
15766,65,1,315.06,0
15768,116,3,621.83,0
15769,8,26,56252.72,3
15773,6,1,635.6800000000001,0
15774,69,1,270.8,0
15775,246,1,104.9,1
15776,134,1,241.62,0
15777,242,4,1047.1100000000001,1
15780,184,3,475.28000000000003,1
15781,26,3,345.46,0
15782,10,3,2614.74,0
15783,11,1,246.3,0
15785,33,5,2328.9700000000003,0
15786,47,3,4932.2,0
15787,27,3,948.05,0
15789,359,1,351.3,1
15790,11,1,220.85,0
15791,44,2,1612.69,0
15793,15,3,965.61,0
15795,150,1,610.01,1
15796,2,8,2711.56,0
15797,114,4,2207.4,0
15799,76,3,884.14,0
15800,108,2,699.08,0
15801,47,3,1063.95,0
15802,143,1,451.42,0
15803,52,1,415.82,0
15804,1,13,4206.39,0
15805,24,17,5528.48,3
15806,47,3,784.58,0
15807,51,3,903.9,0
15808,307,4,3734.9700000000003,1
15809,37,5,515.77,0
15810,79,4,1391.98,0
15811,23,6,2218.62,0
15812,108,5,1801.14,0
15813,208,2,1303.9099999999999,1
15814,17,4,1945.33,0
15815,64,5,2100.6,0
15819,50,4,1905.45,0
15820,320,1,206.98,1
15821,45,2,570.96,0
15822,4,2,885.47,0
15823,373,1,15.0,1
15825,173,1,532.94,1
15826,57,3,1654.31,0
15827,74,14,1836.09,0
15829,100,2,636.14,0
15830,38,1,576.0,0
15831,59,3,801.76,0
15832,255,1,836.79,1
15834,71,4,2233.75,0
15835,45,4,954.09,0
15836,51,1,137.37,0
15837,65,1,391.98,0
15838,12,19,33643.08,3
15839,34,3,1048.49,0
15840,59,2,355.56,0
15841,73,4,1224.06,0
15843,304,1,118.95,1
15844,47,1,130.74,0
15845,18,8,3711.77,0
15847,39,2,389.27,0
15850,20,2,238.85,0
15852,187,2,160.71,1
15853,52,1,110.8,0
15854,5,12,2974.65,0
15855,137,5,712.24,0
15856,5,27,16387.57,3
15857,19,1,297.0,0
15858,16,5,1438.85,0
15860,41,8,977.21,0
15861,13,8,3165.36,0
15862,9,4,832.88,0
15863,26,2,68.84,0
15864,23,6,1936.32,0
15865,41,3,895.13,0
15866,102,1,230.53,0
15867,6,15,3812.64,3
15869,278,2,149.64,1
15870,33,1,354.09000000000003,0
15872,15,2,360.93,0
15874,64,7,4405.88,0
15877,2,2,493.28000000000003,0
15880,370,1,343.28,1
15881,313,5,501.39,1
15882,199,4,516.36,1
15883,3,2,396.48,0
15885,93,3,379.35,0
15886,61,1,181.09,0
15888,81,1,168.31,0
15889,157,2,446.87,1
15891,227,1,524.52,1
15894,254,2,263.55,1
15895,150,1,179.17,1
15897,195,2,222.05,1
15898,2,5,1388.88,0
15899,369,1,56.25,1
15900,24,1,351.11,0
15901,17,3,363.88,0
15903,10,7,5126.76,0
15904,9,1,164.68,0
15906,20,7,1567.69,0
15907,4,3,967.45,0
15909,174,1,191.94,1
15910,1,8,1232.18,0
15912,179,2,264.62,1
15916,17,8,1528.09,0
15917,248,1,123.1,1
15918,191,2,334.23,1
15919,20,2,639.89,0
15920,155,4,167.5,1
15921,173,1,336.03000000000003,1
15922,374,1,369.5,1
15923,373,1,127.08,1
15925,195,1,207.15,1
15930,68,1,426.63,0
15932,5,8,2495.87,0
15933,22,3,1107.46,0
15935,240,2,416.86,1
15937,65,1,145.35,0
15938,113,5,404.58,0
15939,90,15,6115.01,3
15940,312,1,35.8,1
15942,134,1,337.44,0
15944,277,1,325.09999999999997,1
15945,366,1,181.0,1
15947,83,1,1708.24,0
15948,9,2,955.24,0
15949,17,2,364.71999999999997,0
15950,32,4,1765.51,0
15951,9,2,708.22,0
15952,34,4,806.57,0
15953,16,8,1659.3799999999999,0
15955,25,14,4416.26,3
15957,32,1,428.89,0
15958,75,1,104.35,0
15963,20,2,470.76,0
15965,18,4,845.64,0
15967,24,2,418.83,0
15969,3,3,666.1,0
15970,304,1,314.09999999999997,1
15971,18,12,4199.85,0
15973,367,1,307.82,1
15974,40,7,3442.15,0
15975,85,1,371.01,0
15976,166,2,430.94,1
15977,18,2,1054.73,0
15978,78,1,1098.78,0
15980,89,3,2398.86,0
15981,25,8,3408.48,0
15983,23,4,1475.02,0
15984,3,10,2837.67,0
15985,124,2,1142.42,0
15986,31,1,168.12,0
15987,13,7,1451.28,0
15988,20,1,158.03,0
15990,45,2,792.11,0
15992,4,1,41.989999999999995,0
15993,9,7,2797.57,0
15994,55,1,427.07,0
15996,89,6,1060.68,0
15998,37,5,3089.97,0
16000,3,3,12393.7,0
16003,30,5,2735.37,0
16005,13,4,615.39,0
16006,212,1,101.4,1
16007,48,4,1701.94,0
16008,24,3,478.78,0
16009,23,4,992.71,0
16010,246,3,407.5,1
16011,9,16,3362.71,3
16012,36,3,1415.29,0
16013,4,47,37130.6,3
16014,38,3,662.38,0
16015,4,3,705.39,0
16016,4,8,1508.76,0
16017,48,1,211.88,0
16018,40,2,408.9,0
16019,47,9,3786.24,0
16020,17,3,851.01,0
16022,261,1,628.28,1
16023,47,3,719.81,0
16024,13,1,251.24,0
16025,30,1,439.65999999999997,0
16026,44,1,236.09,0
16027,92,6,934.62,0
16029,39,63,81024.84,2
16030,310,1,331.24,1
16031,93,2,548.94,0
16033,6,20,8816.4,3
16034,197,3,437.70000000000005,1
16036,88,2,758.9200000000001,0
16037,270,3,855.02,1
16038,8,3,471.78,0
16040,66,3,1313.55,0
16041,31,3,3166.4,0
16042,23,5,1197.27,0
16043,38,4,773.99,0
16045,120,4,1340.7,0
16048,374,2,256.44,1
16049,41,3,1111.79,0
16050,174,1,137.9,1
16052,55,1,362.06,0
16053,33,2,1511.95,0
16054,146,1,783.9,1
16055,221,1,134.8,1
16056,46,1,664.85,0
16057,17,7,2263.12,0
16059,66,6,1459.86,0
16062,10,4,1153.62,0
16063,261,1,335.32,1
16065,366,1,372.09,1
16066,17,5,1521.8700000000001,0
16070,23,2,852.15,0
16071,45,1,326.24,0
16072,289,1,584.3199999999999,1
16073,298,1,122.4,1
16076,4,10,2234.73,0
16078,284,1,79.2,1
16079,17,3,1352.0,0
16080,82,2,217.16,0
16081,57,5,2806.9,0
16083,101,2,1317.62,0
16084,300,1,436.18,1
16085,24,5,981.51,0
16086,60,5,1121.39,0
16091,155,2,315.06,1
16092,115,3,817.86,0
16093,107,1,17.0,0
16094,12,4,1078.23,0
16096,265,1,320.62,1
16097,241,1,185.04999999999998,1
16098,88,7,2005.6299999999999,0
16099,51,3,731.9,0
16101,71,1,1290.7,0
16102,43,3,1842.1399999999999,0
16103,8,6,1429.64,0
16104,62,1,302.36,0
16105,249,1,336.96,1
16106,66,1,108.38,0
16107,18,7,3204.16,0
16108,85,1,842.5,0
16109,219,2,611.88,1
16110,46,3,1337.48,0
16112,144,4,195.74,0
16113,184,1,161.38,1
16114,171,1,135.75,1
16115,10,8,1667.97,0
16116,212,1,612.78,1
16117,190,1,232.21,1
16119,9,2,423.36,0
16120,60,4,1309.14,0
16121,58,2,867.11,0
16122,74,4,684.42,0
16123,52,1,307.78,0
16124,318,1,249.0,1
16125,368,1,289.35,1
16126,30,4,6287.77,0
16127,40,1,656.25,0
16128,18,5,1880.22,0
16131,52,6,3506.54,0
16133,4,33,14589.039999999999,3
16134,22,2,618.09,0
16135,263,1,517.55,1
16136,60,3,709.38,0
16139,19,3,635.41,0
16140,66,2,725.18,0
16141,89,1,620.4,0
16142,250,1,535.34,1
16143,4,6,2424.94,0
16144,247,1,175.2,1
16145,9,11,3799.49,0
16146,158,3,734.13,1
16147,134,1,375.0,0
16148,297,1,76.32,1
16149,5,2,280.52,0
16150,43,5,2053.02,0
16152,269,1,1829.04,1
16153,50,5,1824.23,0
16156,9,9,3122.04,0
16157,16,3,656.6899999999999,0
16159,282,1,348.2,1
16160,66,2,1025.44,0
16161,2,19,5575.56,3
16162,253,1,37.4,1
16163,233,2,856.6,1
16164,18,3,822.48,0
16168,11,27,3787.6,3
16169,9,4,1822.97,0
16170,51,6,1885.05,0
16171,60,1,73.19999999999999,0
16172,96,5,1140.21,0
16173,16,6,1418.32,0
16174,127,3,1009.55,0
16175,95,4,1037.59,0
16177,51,1,331.95,0
16178,139,1,197.89999999999998,0
16179,61,1,215.83,0
16180,101,8,10254.18,0
16181,74,1,305.53999999999996,0
16182,73,4,6617.65,0
16183,68,1,338.71000000000004,0
16184,65,6,1158.79,0
16185,17,2,529.41,0
16186,23,12,4006.94,0
16187,32,15,6911.44,3
16188,45,4,981.86,0
16189,16,2,215.48,0
16190,41,1,215.07999999999998,0
16191,3,13,5180.5199999999995,0
16193,237,1,314.45,1
16198,76,1,400.681,0
16200,5,2,1080.6200000000001,0
16201,4,4,1863.47,0
16202,361,1,365.27,1
16203,59,4,592.9,0
16204,24,1,405.71,0
16205,31,4,761.38,0
16206,55,4,537.06,0
16207,26,1,394.38,0
16208,45,2,664.26,0
16209,89,5,2262.62,0
16210,2,18,21086.3,3
16211,89,1,547.02,0
16212,20,2,690.34,0
16213,79,1,159.0,0
16214,171,3,1062.75,1
16215,81,1,242.35,0
16216,268,1,914.93,1
16217,236,2,304.25,1
16218,30,7,3084.68,0
16221,37,3,864.86,0
16222,319,1,846.72,1
16224,58,4,1295.3,0
16225,45,5,1096.32,0
16226,204,3,255.12,1
16227,226,1,314.22,1
16229,88,2,1010.6,0
16230,190,2,542.03,1
16232,44,4,990.88,0
16233,72,3,536.68,0
16235,41,5,867.31,0
16236,79,1,432.2,0
16239,57,2,414.2,0
16240,25,2,3718.8,0
16241,10,13,2607.87,0
16242,9,7,3603.21,0
16243,34,2,409.1,0
16244,212,2,1522.75,1
16245,24,3,1413.66,0
16247,171,1,114.56,1
16248,62,1,152.94,0
16249,53,5,1800.07,0
16250,262,2,389.44,1
16253,67,2,3683.86,0
16255,17,8,2619.91,0
16256,267,1,752.4300000000001,1
16257,177,1,46.95,1
16258,46,5,5203.51,0
16260,51,1,1035.45,0
16261,18,4,746.83,0
16265,10,9,5447.0,0
16266,74,7,861.89,0
16268,72,2,667.65,0
16270,354,1,1141.24,1
16271,3,5,1429.24,0
16272,117,1,411.7,0
16274,374,1,357.95,1
16275,197,1,559.87,1
16276,177,1,810.5999999999999,1
16278,101,1,566.38,0
16279,22,3,1509.58,0
16281,73,1,2062.06,0
16282,340,1,168.3,1
16283,6,5,1570.81,0
16284,32,2,823.97,0
16287,170,1,142.5,1
16292,122,1,302.25,0
16293,22,10,2248.99,0
16295,10,4,1328.55,0
16297,269,1,301.9,1
16298,23,3,598.2,0
16302,127,1,233.22,0
16303,26,3,5360.63,0
16305,139,1,361.22,0
16306,214,6,632.27,1
16308,38,4,2560.0,0
16309,107,2,706.5699999999999,0
16311,18,2,616.26,0
16313,4,2,274.15,0
16315,331,1,226.37,1
16316,65,8,2938.91,0
16317,120,3,1341.65,0
16318,36,1,328.15,0
16319,218,1,404.40000000000003,1
16320,173,2,1038.46,1
16321,73,5,373.65,0
16322,2,2,326.75,0
16323,197,1,207.5,1
16324,129,3,428.68,0
16325,47,3,594.24,0
16326,6,14,3110.96,0
16327,15,6,3844.22,0
16330,18,3,251.91,0
16332,29,7,1593.2,0
16333,8,22,26626.8,3
16337,37,1,151.05,0
16338,158,1,214.8,1
16339,285,1,109.95,1
16340,108,1,549.07,0
16341,25,4,1971.87,0
16342,76,4,322.41,0
16343,17,2,370.48,0
16344,159,1,101.10000000000001,1
16345,45,1,575.41,0
16347,12,2,887.65,0
16348,33,7,1469.45,0
16349,291,1,53.5,1
16350,22,4,1116.47,0
16351,333,1,153.9,1
16352,18,2,494.44,0
16353,4,23,6675.71,3
16354,64,2,395.8,0
16356,198,3,211.77,1
16357,34,3,658.88,0
16358,2,4,2027.5,0
16359,8,9,1750.92,0
16360,5,6,3512.53,0
16361,10,4,896.66,0
16362,33,5,734.77,0
16363,54,1,109.36,0
16364,12,2,707.04,0
16365,18,9,1540.42,0
16366,19,1,327.3,0
16367,38,2,804.49,0
16368,3,2,497.43,0
16369,19,3,1553.66,0
16370,83,4,1320.56,0
16372,34,2,367.93,0
16374,67,2,473.03,0
16376,9,2,987.01,0
16377,268,1,676.2,1
16378,248,3,362.95,1
16379,5,4,2157.4,0
16380,62,1,1780.59,0
16383,75,2,668.36,0
16384,90,2,584.5,0
16385,61,3,555.89,0
16386,29,2,317.2,0
16387,323,1,94.36,1
16389,54,4,1382.07,0
16392,270,1,221.19,1
16393,3,13,3046.21,0
16394,57,5,1555.34,0
16395,61,5,1486.8999999999999,0
16398,155,2,1705.8,1
16399,20,2,408.57,0
16400,95,1,303.93,0
16401,2,12,4098.32,0
16402,265,2,299.6,1
16403,313,1,177.5,1
16404,71,1,443.05,0
16405,303,2,167.25,1
16406,19,1,163.07,0
16407,13,10,2126.93,0
16409,37,5,2028.88,0
16411,20,2,214.65,0
16412,54,1,151.83,0
16413,57,1,262.2,0
16414,22,2,126.25,0
16415,45,1,210.35,0
16416,27,3,1051.4,0
16418,45,3,675.27,0
16419,113,6,972.23,0
16422,18,51,34684.4,3
16423,25,1,346.12,0
16424,192,1,133.56,1
16425,303,1,302.7,1
16426,3,10,1908.25,0
16427,264,2,241.06,1
16429,107,1,284.55,0
16430,58,1,300.85,0
16431,214,3,642.81,1
16432,65,1,287.40000000000003,0
16433,29,1,184.26,0
16434,30,7,1522.25,0
16438,6,5,798.35,0
16440,8,5,3640.67,0
16441,68,2,381.2,0
16442,2,3,616.79,0
16444,47,4,654.67,0
16445,34,1,230.51,0
16446,1,2,168472.5,2
16447,136,1,259.01,0
16448,199,1,188.89,1
16449,198,2,707.69,1
16450,150,1,311.92,1
16451,88,1,266.96999999999997,0
16454,45,2,6.9,0
16455,64,7,1841.18,0
16456,100,5,2158.37,0
16457,219,1,208.36,1
16458,3,18,3482.7400000000002,3
16460,29,3,814.72,0
16461,178,1,151.42,1
16462,74,3,136.0,0
16463,22,4,1422.4,0
16464,20,3,1314.68,0
16466,34,7,1603.46,0
16468,75,1,74.9,0
16469,24,4,650.43,0
16470,52,4,762.39,0
16471,275,1,223.95,1
16473,165,3,316.11,1
16474,8,7,1871.5,0
16475,89,4,544.3,0
16477,64,7,2494.46,0
16478,26,3,331.0,0
16479,11,2,300.83,0
16480,76,1,769.29,0
16482,16,1,220.62,0
16483,193,1,139.35,1
16484,174,2,404.3,1
16485,78,1,363.65,0
16488,34,3,498.8,0
16491,47,1,731.5,0
16493,80,4,1351.6299999999999,0
16494,297,1,826.53,1
16495,4,3,684.41,0
16496,9,3,1599.52,0
16497,50,6,2965.69,0
16498,162,2,100.97,1
16499,361,2,365.45,1
16500,5,6,400.86,0
16503,107,4,1431.93,0
16504,26,1,484.38,0
16505,32,1,777.5999999999999,0
16506,20,2,90.3,0
16509,297,1,363.7,1
16510,373,1,248.1,1
16511,22,3,950.26,0
16513,5,4,874.59,0
16515,53,5,1627.13,0
16516,31,1,101.69999999999999,0
16517,278,1,162.70000000000002,1
16518,62,2,484.32,0
16519,26,2,215.07999999999998,0
16520,187,3,1046.57,1
